Name,Number,Position,Shoots,Height,Weight,Age,Draft Year,Team,GP,G,1A,2A,Primary Points,Points,Shots,Shooting Percentage,+/-,PIM,Face-offs Won,Face-offs Taken,Face-off Win%,G/GP,1A/GP,2A/GP,Primary Points/GP,Points/GP,Shots/GP,Goals Created,Goals Created/GP,ES G,ES 1A,ES 2A,ES Primary Points,ES Points,ES G/GP,ES 1A/GP,ES 2A/GP,ES Primary Points/GP,ES Points/GP,ES Goals Created,ES Goals Created/GP,ES GF,ES GA,ES GF%,ES Team GF,ES Team GA,ES GF%Rel,ES eTOI,ES eG/60,ES e1A/60,ES e2A/60,ES ePrimary Points/60,ES ePoints/60,ES eGoals Created/60,PP G,PP 1A,PP 2A,PP Primary Points,PP Points,PP G/GP,PP 1A/GP,PP 2A/GP,PP Primary Points/GP,PP Points/GP,PP Goals Created,PP Goals Created/GP,Age Adjusted G,Age Adjusted 1A,Age Adjusted 2A,Age Adjusted Primary Points,Age Adjusted Points,Age Adjusted G/GP,Age Adjusted 1A/GP,Age Adjusted 2A/GP,Age Adjusted Primary Points/GP,Age Adjusted Points/GP,Era Adjusted G,Era Adjusted 1A,Era Adjusted 2A,Era Adjusted Primary Points,Era Adjusted Points,Era Adjusted G/GP,Era Adjusted 1A/GP,Era Adjusted 2A/GP,Era Adjusted Primary Points/GP,Era Adjusted Points/GP,ES Age Adjusted G,ES Age Adjusted 1A,ES Age Adjusted 2A,ES Age Adjusted Primary Points,ES Age Adjusted Points,ES Age Adjusted G/GP,ES Age Adjusted 1A/GP,ES Age Adjusted 2A/GP,ES Age Adjusted Primary Points/GP,ES Age Adjusted Points/GP,ES Age Adjusted G/60,ES Age Adjusted 1A/60,ES Age Adjusted 2A/60,ES Age Adjusted Primary Points/60,ES Age Adjusted Points/60,ES Era Adjusted G,ES Era Adjusted 1A,ES Era Adjusted 2A,ES Era Adjusted Primary Points,ES Era Adjusted Points,ES Era Adjusted G/GP,ES Era Adjusted 1A/GP,ES Era Adjusted 2A/GP,ES Era Adjusted Primary Points/GP,ES Era Adjusted Points/GP,ES Era Adjusted G/60,ES Era Adjusted 1A/60,ES Era Adjusted 2A/60,ES Era Adjusted Primary Points/60,ES Era Adjusted Points/60,Age and Era Adjusted G,Age and Era Adjusted 1A,Age and Era Adjusted 2A,Age and Era Adjusted Primary Points,Age and Era Adjusted Points,Age and Era Adjusted G/GP,Age and Era Adjusted 1A/GP,Age and Era Adjusted 2A/GP,Age and Era Adjusted Primary Points/GP,Age and Era Adjusted Points/GP,ES Age and Era Adjusted G,ES Age and Era Adjusted 1A,ES Age and Era Adjusted 2A,ES Age and Era Adjusted Primary Points,ES Age and Era Adjusted Points,ES Age and Era Adjusted G/GP,ES Age and Era Adjusted 1A/GP,ES Age and Era Adjusted 2A/GP,ES Age and Era Adjusted Primary Points/GP,ES Age and Era Adjusted Points/GP,ES Age and Era Adjusted G/60,ES Age and Era Adjusted 1A/60,ES Age and Era Adjusted 2A/60,ES Age and Era Adjusted Primary Points/60,ES Age and Era Adjusted Points/60,ES IPP
Rory Herrman,23,LW,L,5'11,165,16.501,2017,Team USA,3,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,10,-50,6.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Miller,58,RW,R,6'02,175,16.03,2017,Team USA,6,0,0,0,0,0,5,0,-3,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,18,-46.429,7.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Kleysen,58,LD,L,5'11,185,18.589,2015,Madison Capitols,22,1,1,1,2,3,14,7.143,6,6,0,0,0,0.045,0.045,0.045,0.091,0.136,0.636,1.5,0.068,1,1,1,2,3,0.045,0.045,0.045,0.091,0.136,1.5,0.068,16,9,64,55,47,13.351,12.485,0.218,0.218,0.218,0.437,0.655,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0.807,0.815,0.809,1.622,2.431,0.037,0.037,0.037,0.074,0.111,1.039,1.039,1.04,2.078,3.118,0.047,0.047,0.047,0.094,0.142,0.829,0.835,0.832,1.664,2.495,0.038,0.038,0.038,0.076,0.113,0.181,0.182,0.182,0.363,0.545,1.069,1.069,1.07,2.138,3.208,0.049,0.049,0.049,0.097,0.146,0.234,0.234,0.234,0.468,0.702,0.838,0.845,0.841,1.683,2.524,0.038,0.038,0.038,0.077,0.115,0.887,0.895,0.892,1.782,2.674,0.04,0.041,0.041,0.081,0.122,0.194,0.196,0.195,0.389,0.584,18.75
Lean Bergmann,29,RW,L,5'11,185,16.948,2017,Sioux Falls Stampede,23,5,3,2,8,10,31,16.129,-2,23,0,0,0,0.217,0.13,0.087,0.348,0.435,1.348,4,0.174,3,2,1,5,6,0.13,0.087,0.043,0.217,0.261,2.5,0.109,10,11,47.619,38,55,8.73,11.691,0.669,0.446,0.223,1.116,1.339,0.558,2,1,1,3,4,0.087,0.043,0.043,0.13,0.174,1.5,0.065,5.488,3.282,2.194,8.77,10.964,0.239,0.143,0.095,0.381,0.477,5.205,3.121,2.08,8.326,10.406,0.226,0.136,0.09,0.362,0.452,3.261,2.167,1.085,5.428,6.513,0.142,0.094,0.047,0.236,0.283,0.728,0.484,0.242,1.211,1.453,3.211,2.14,1.07,5.351,6.421,0.14,0.093,0.047,0.233,0.279,0.716,0.478,0.239,1.194,1.433,5.715,3.416,2.282,9.131,11.413,0.248,0.149,0.099,0.397,0.496,3.488,2.317,1.16,5.804,6.964,0.152,0.101,0.05,0.252,0.303,0.778,0.517,0.259,1.295,1.554,60
Kamil Sadlocha,50,RW,R,5'10,175,16.427,2017,Team USA,2,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,-30,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myles Cunningham,6,RD,R,6'00,180,17.477,2016,Bloomington Thunder,47,1,1,4,2,6,16,6.25,0,8,0,0,0,0.021,0.021,0.085,0.043,0.128,0.34,1.6,0.034,0,0,3,0,3,0,0,0.064,0,0.064,0.6,0.013,8,9,47.059,92,85,-5.441,7.769,0,0,0.493,0,0.493,0.099,0,1,1,1,2,0,0.021,0.021,0.021,0.043,0.5,0.011,1.004,1.004,4.016,2.008,6.024,0.021,0.021,0.085,0.043,0.128,1.039,1.039,4.165,2.078,6.243,0.022,0.022,0.089,0.044,0.133,0,0,3.011,0,3.011,0,0,0.064,0,0.064,0,0,0.495,0,0.495,0,0,3.213,0,3.213,0,0,0.068,0,0.068,0,0,0.528,0,0.528,1.043,1.043,4.182,2.086,6.268,0.022,0.022,0.089,0.044,0.133,0,0,3.224,0,3.224,0,0,0.069,0,0.069,0,0,0.53,0,0.53,37.5
Mitchell Chaffee,20,RW,R,5'11,200,17.636,2016,Bloomington Thunder,51,6,3,3,9,12,60,10,7,40,0,0,0,0.118,0.059,0.059,0.176,0.235,1.176,4.7,0.092,5,3,2,8,10,0.098,0.059,0.039,0.157,0.196,4,0.078,18,11,62.069,93,98,15.773,9.484,0.62,0.372,0.248,0.992,1.24,0.496,1,0,1,1,2,0.02,0,0.02,0.02,0.039,0.7,0.014,5.856,2.931,2.928,8.786,11.715,0.115,0.057,0.057,0.172,0.23,6.248,3.121,3.122,9.369,12.491,0.123,0.061,0.061,0.184,0.245,4.893,2.938,1.958,7.831,9.789,0.096,0.058,0.038,0.154,0.192,0.607,0.364,0.243,0.971,1.214,5.357,3.211,2.141,8.568,10.709,0.105,0.063,0.042,0.168,0.21,0.664,0.398,0.266,1.062,1.328,6.097,3.048,3.047,9.145,12.193,0.12,0.06,0.06,0.179,0.239,5.243,3.146,2.096,8.389,10.486,0.103,0.062,0.041,0.164,0.206,0.65,0.39,0.26,1.041,1.301,55.556
Brandon Duhaime,21,LW,L,6'01,198,18.318,2015,Tri-City Storm,52,13,12,13,25,38,115,11.304,7,139,0,0,0,0.25,0.231,0.25,0.481,0.731,2.212,13.8,0.265,10,11,10,21,31,0.192,0.212,0.192,0.404,0.596,11.2,0.215,41,34,54.667,107,106,6.841,15.452,0.747,0.821,0.747,1.568,2.315,0.836,2,1,2,3,5,0.038,0.019,0.038,0.058,0.096,1.7,0.033,11.118,10.329,11.136,21.447,32.583,0.214,0.199,0.214,0.412,0.627,13.573,12.529,13.6,26.102,39.702,0.261,0.241,0.262,0.502,0.763,8.712,9.639,8.735,18.351,27.086,0.168,0.185,0.168,0.353,0.521,0.651,0.72,0.652,1.37,2.023,10.741,11.827,10.769,22.568,33.337,0.207,0.227,0.207,0.434,0.641,0.802,0.883,0.804,1.685,2.489,11.601,10.775,11.644,22.376,34.02,0.223,0.207,0.224,0.43,0.654,9.37,10.381,9.422,19.751,29.172,0.18,0.2,0.181,0.38,0.561,0.7,0.775,0.704,1.475,2.178,75.61
Scott Reedy,57,C,R,6'01,187,16.449,2017,Team USA,30,9,9,7,18,25,57,15.789,-11,8,0,0,0,0.3,0.3,0.233,0.6,0.833,1.9,9.3,0.31,6,8,5,14,19,0.2,0.267,0.167,0.467,0.633,7.1,0.237,26,36,41.935,58,94,6.379,16.759,0.716,0.955,0.597,1.671,2.267,0.847,3,1,2,4,6,0.1,0.033,0.067,0.133,0.2,2.2,0.073,10.674,10.61,8.29,21.284,29.574,0.356,0.354,0.276,0.709,0.986,9.383,9.385,7.3,18.768,26.068,0.313,0.313,0.243,0.626,0.869,6.993,9.272,5.813,16.265,22.078,0.233,0.309,0.194,0.542,0.736,0.835,1.107,0.694,1.941,2.635,6.432,8.587,5.364,15.019,20.383,0.214,0.286,0.179,0.501,0.679,0.768,1.025,0.64,1.793,2.433,11.134,11.073,8.649,22.207,30.856,0.371,0.369,0.288,0.74,1.029,7.487,9.936,6.226,17.423,23.649,0.25,0.331,0.208,0.581,0.788,0.893,1.186,0.743,2.079,2.822,73.077
Michael Pastujov,36,RW,L,6'00,192,16.063,2017,Team USA,8,4,2,0,6,6,23,17.391,2,6,0,0,0,0.5,0.25,0,0.75,0.75,2.875,3.1,0.388,3,2,0,5,5,0.375,0.25,0,0.625,0.625,2.6,0.325,6,4,60,16,23,25.517,11.771,1.911,1.274,0,3.186,3.186,1.657,1,0,0,1,1,0.125,0,0,0.125,0.125,0.5,0.063,5.017,2.489,0,7.506,7.506,0.627,0.311,0,0.938,0.938,4.162,2.08,0,6.242,6.242,0.52,0.26,0,0.78,0.78,3.679,2.435,0,6.114,6.114,0.46,0.304,0,0.764,0.764,2.344,1.551,0,3.895,3.895,3.211,2.14,0,5.351,5.351,0.401,0.268,0,0.669,0.669,2.046,1.363,0,3.409,3.409,5.224,2.592,0,7.816,7.816,0.653,0.324,0,0.977,0.977,3.931,2.6,0,6.531,6.531,0.491,0.325,0,0.816,0.816,2.505,1.656,0,4.161,4.161,83.333
Brady Tkachuk,37,C,L,6'00,176,15.997,2018,Team USA,28,4,4,0,8,8,65,6.154,-22,34,0,0,0,0.143,0.143,0,0.286,0.286,2.321,3.4,0.121,4,1,0,5,5,0.143,0.036,0,0.179,0.179,2.5,0.089,9,30,23.077,52,94,-17.11,12.46,0.688,0.172,0,0.86,0.86,0.43,0,3,0,3,3,0,0.107,0,0.107,0.107,0.9,0.032,5.064,5.023,0,10.087,10.087,0.181,0.179,0,0.36,0.36,4.162,4.163,0,8.325,8.325,0.149,0.149,0,0.297,0.297,4.947,1.227,0,6.174,6.174,0.177,0.044,0,0.221,0.221,0.851,0.211,0,1.062,1.062,4.284,1.069,0,5.353,5.353,0.153,0.038,0,0.191,0.191,0.737,0.184,0,0.921,0.921,5.273,5.234,0,10.507,10.507,0.188,0.187,0,0.375,0.375,5.289,1.309,0,6.598,6.598,0.189,0.047,0,0.236,0.236,0.91,0.225,0,1.135,1.135,55.556
Graham Slaggert,38,C,L,5'11,184,16.444,2017,Team USA,31,3,3,1,6,7,42,7.143,-6,20,0,0,0,0.097,0.097,0.032,0.194,0.226,1.355,2.6,0.084,2,3,0,5,5,0.065,0.097,0,0.161,0.161,1.9,0.061,17,23,42.5,61,104,7.3,11.847,0.327,0.49,0,0.817,0.817,0.31,1,0,1,1,2,0.032,0,0.032,0.032,0.065,0.7,0.023,3.561,3.539,1.185,7.1,8.285,0.115,0.114,0.038,0.229,0.267,3.121,3.121,1.04,6.242,7.282,0.101,0.101,0.034,0.201,0.235,2.333,3.479,0,5.812,5.812,0.075,0.112,0,0.187,0.187,0.381,0.568,0,0.95,0.95,2.14,3.211,0,5.351,5.351,0.069,0.104,0,0.173,0.173,0.35,0.525,0,0.875,0.875,3.706,3.685,1.233,7.391,8.624,0.12,0.119,0.04,0.238,0.278,2.493,3.718,0,6.211,6.211,0.08,0.12,0,0.2,0.2,0.407,0.607,0,1.015,1.015,29.412
Jacob Tortora,52,LW,R,5'06,151,16.142,2017,Team USA,25,6,6,1,12,13,55,10.909,-12,16,0,0,0,0.24,0.24,0.04,0.48,0.52,2.2,6.7,0.268,5,6,1,11,12,0.2,0.24,0.04,0.44,0.48,6,0.24,13,25,34.211,53,81,-7.456,13.101,0.916,1.099,0.183,2.015,2.198,1.099,1,0,0,1,1,0.04,0,0,0.04,0.04,0.7,0.028,7.442,7.387,1.238,14.829,16.067,0.298,0.295,0.05,0.593,0.643,6.248,6.249,1.04,12.497,13.537,0.25,0.25,0.042,0.5,0.541,6.069,7.233,1.21,13.302,14.512,0.243,0.289,0.048,0.532,0.58,1.112,1.325,0.222,2.437,2.659,5.357,6.433,1.07,11.79,12.86,0.214,0.257,0.043,0.472,0.514,0.981,1.179,0.196,2.16,2.356,7.755,7.701,1.288,15.456,16.744,0.31,0.308,0.052,0.618,0.67,6.492,7.739,1.292,14.231,15.523,0.26,0.31,0.052,0.569,0.621,1.189,1.418,0.237,2.607,2.844,92.308
Van Barr,18,LW,L,5'10,162,18.364,2015,Des Moines Buccaneers,21,3,2,3,5,8,31,9.677,1,10,0,0,0,0.143,0.095,0.143,0.238,0.381,1.476,2.7,0.129,2,1,2,3,5,0.095,0.048,0.095,0.143,0.238,1.7,0.081,9,7,56.25,35,46,16.25,10.828,0.528,0.264,0.528,0.792,1.319,0.449,1,1,1,2,3,0.048,0.048,0.048,0.095,0.143,1,0.048,2.541,1.706,2.546,4.247,6.793,0.121,0.081,0.121,0.202,0.323,3.121,2.08,3.122,5.201,8.323,0.149,0.099,0.149,0.248,0.396,1.728,0.869,1.733,2.597,4.33,0.082,0.041,0.083,0.124,0.206,0.456,0.229,0.457,0.685,1.143,2.14,1.069,2.141,3.209,5.35,0.102,0.051,0.102,0.153,0.255,0.565,0.282,0.565,0.847,1.412,2.642,1.772,2.648,4.415,7.062,0.126,0.084,0.126,0.21,0.336,1.852,0.931,1.858,2.782,4.641,0.088,0.044,0.088,0.132,0.221,0.489,0.246,0.49,0.734,1.224,55.556
Tarek Baker,17,C,L,5'10,174,18.562,2015,Bloomington Thunder,57,19,13,14,32,46,165,11.515,-2,71,0,0,0,0.333,0.228,0.246,0.561,0.807,2.895,18.2,0.319,12,6,4,18,22,0.211,0.105,0.07,0.316,0.386,9.9,0.174,36,37,49.315,106,108,-0.33,15.21,0.83,0.415,0.277,1.246,1.523,0.685,6,7,9,13,22,0.105,0.123,0.158,0.228,0.386,7.1,0.125,15.429,10.65,11.393,26.079,37.472,0.271,0.187,0.2,0.458,0.657,19.881,13.578,14.654,33.459,48.113,0.349,0.238,0.257,0.587,0.844,9.993,5.036,3.343,15.029,18.373,0.175,0.088,0.059,0.264,0.322,0.692,0.349,0.231,1.04,1.271,12.903,6.433,4.288,19.336,23.624,0.226,0.113,0.075,0.339,0.414,0.893,0.445,0.297,1.338,1.635,16.132,11.11,11.917,27.242,39.159,0.283,0.195,0.209,0.478,0.687,10.765,5.412,3.591,16.177,19.768,0.189,0.095,0.063,0.284,0.347,0.745,0.375,0.249,1.12,1.368,61.111
Tommy Miller,48,RD,R,6'02,185,16.529,2017,Team USA,20,2,1,2,3,5,12,16.667,-6,2,0,0,0,0.1,0.05,0.1,0.15,0.25,0.6,1.9,0.095,2,0,2,2,4,0.1,0,0.1,0.1,0.2,1.6,0.08,10,16,38.462,45,59,-6.41,12.46,0.482,0,0.482,0.482,0.963,0.385,0,1,0,1,1,0,0.05,0,0.05,0.05,0.3,0.015,2.344,1.165,2.34,3.509,5.849,0.117,0.058,0.117,0.175,0.292,2.08,1.039,2.08,3.119,5.199,0.104,0.052,0.104,0.156,0.26,2.306,0,2.3,2.306,4.606,0.115,0,0.115,0.115,0.23,0.555,0,0.554,0.555,1.109,2.14,0,2.141,2.14,4.281,0.107,0,0.107,0.107,0.214,0.515,0,0.515,0.515,1.03,2.439,1.212,2.435,3.65,6.085,0.122,0.061,0.122,0.183,0.304,2.464,0,2.459,2.464,4.923,0.123,0,0.123,0.123,0.246,0.593,0,0.592,0.593,1.185,40
Zach Walker,15,RW,R,6'00,198,17.121,2016,Team USA,24,4,0,1,4,5,22,18.182,3,20,0,0,0,0.167,0,0.042,0.167,0.208,0.917,2.2,0.092,3,0,1,3,4,0.125,0,0.042,0.125,0.167,1.7,0.071,11,8,57.895,55,38,-1.564,10.89,0.689,0,0.23,0.689,0.918,0.39,1,0,0,1,1,0.042,0,0,0.042,0.042,0.5,0.021,4.268,0,1.066,4.268,5.335,0.178,0,0.044,0.178,0.222,4.162,0,1.04,4.162,5.202,0.173,0,0.043,0.173,0.217,3.179,0,1.059,3.179,4.238,0.132,0,0.044,0.132,0.177,0.73,0,0.243,0.73,0.973,3.211,0,1.07,3.211,4.281,0.134,0,0.045,0.134,0.178,0.737,0,0.246,0.737,0.983,4.442,0,1.109,4.442,5.551,0.185,0,0.046,0.185,0.231,3.401,0,1.132,3.401,4.533,0.142,0,0.047,0.142,0.189,0.781,0,0.26,0.781,1.041,36.364
Keenan Suthers,27,LW,L,6'07,221,17.386,2016,Team USA,25,2,3,1,5,6,36,5.556,4,8,0,0,0,0.08,0.12,0.04,0.2,0.24,1.44,2.6,0.104,2,3,1,5,6,0.08,0.12,0.04,0.2,0.24,2.6,0.104,10,6,62.5,56,44,7.738,9.653,0.497,0.746,0.249,1.243,1.492,0.646,0,0,0,0,0,0,0,0,0,0,0,0,2.04,3.058,1.02,5.099,6.119,0.082,0.122,0.041,0.204,0.245,2.08,3.121,1.04,5.201,6.241,0.083,0.125,0.042,0.208,0.25,2.036,3.052,1.018,5.088,6.105,0.081,0.122,0.041,0.204,0.244,0.506,0.759,0.253,1.265,1.518,2.14,3.211,1.07,5.351,6.421,0.086,0.128,0.043,0.214,0.257,0.532,0.798,0.266,1.33,1.596,2.122,3.182,1.061,5.304,6.365,0.085,0.127,0.042,0.212,0.255,2.178,3.266,1.089,5.444,6.532,0.087,0.131,0.044,0.218,0.261,0.542,0.812,0.271,1.354,1.624,60
James Sanchez,16,RW,L,6'01,184,17.553,2016,Team USA,24,2,0,1,2,3,23,8.696,-1,28,0,0,0,0.083,0,0.042,0.083,0.125,0.958,1.2,0.05,1,0,1,1,2,0.042,0,0.042,0.042,0.083,0.7,0.029,8,8,50,55,38,-11.039,9.932,0.252,0,0.252,0.252,0.503,0.176,1,0,0,1,1,0.042,0,0,0.042,0.042,0.5,0.021,1.981,0,0.991,1.981,2.972,0.083,0,0.041,0.083,0.124,2.08,0,1.04,2.08,3.12,0.087,0,0.043,0.087,0.13,0.992,0,0.992,0.992,1.983,0.041,0,0.041,0.041,0.083,0.25,0,0.25,0.25,0.499,1.069,0,1.07,1.069,2.139,0.045,0,0.045,0.045,0.089,0.269,0,0.269,0.269,0.538,2.06,0,1.03,2.06,3.091,0.086,0,0.043,0.086,0.129,1.06,0,1.061,1.06,2.121,0.044,0,0.044,0.044,0.088,0.267,0,0.267,0.267,0.534,25
Quinn Hughes,43,LD,L,5'08,157,15.921,2018,Team USA,30,4,3,4,7,11,36,11.111,-6,10,0,0,0,0.133,0.1,0.133,0.233,0.367,1.2,3.7,0.123,3,2,4,5,9,0.1,0.067,0.133,0.167,0.3,2.9,0.097,20,25,44.444,60,100,9.661,13.004,0.461,0.308,0.615,0.769,1.384,0.446,1,1,0,2,2,0.033,0.033,0,0.067,0.067,0.8,0.027,5.118,3.806,5.107,8.924,14.031,0.171,0.127,0.17,0.297,0.468,4.162,3.121,4.165,7.283,11.448,0.139,0.104,0.139,0.243,0.382,3.746,2.478,4.977,6.224,11.2,0.125,0.083,0.166,0.207,0.373,0.576,0.381,0.765,0.957,1.723,3.211,2.14,4.288,5.351,9.639,0.107,0.071,0.143,0.178,0.321,0.494,0.329,0.66,0.823,1.483,5.329,3.964,5.322,9.293,14.615,0.178,0.132,0.177,0.31,0.487,4.002,2.645,5.324,6.647,11.971,0.133,0.088,0.177,0.222,0.399,0.616,0.407,0.819,1.022,1.841,45
Max Gildon,56,LD,L,6'02,179,16.332,2017,Team USA,31,0,3,4,3,7,38,0,-11,32,0,0,0,0,0.097,0.129,0.097,0.226,1.226,1.7,0.055,0,2,3,2,5,0,0.065,0.097,0.065,0.161,1.2,0.039,18,29,38.298,61,104,1.857,13.088,0,0.296,0.444,0.296,0.739,0.177,0,1,1,1,2,0,0.032,0.032,0.032,0.065,0.5,0.016,0,3.596,4.819,3.596,8.416,0,0.116,0.155,0.116,0.271,0,3.121,4.165,3.121,7.286,0,0.101,0.134,0.101,0.235,0,2.353,3.542,2.353,5.895,0,0.076,0.114,0.076,0.19,0,0.348,0.524,0.348,0.872,0,2.14,3.213,2.14,5.353,0,0.069,0.104,0.069,0.173,0,0.316,0.475,0.316,0.791,0,3.745,5.02,3.745,8.765,0,0.121,0.162,0.121,0.283,0,2.514,3.787,2.514,6.301,0,0.081,0.122,0.081,0.203,0,0.372,0.56,0.372,0.932,27.778
David Farrance,51,RD,L,5'10,191,16.23,2017,Team USA,27,4,3,4,7,11,58,6.897,-24,14,0,0,0,0.148,0.111,0.148,0.259,0.407,2.148,4.8,0.178,1,2,2,3,5,0.037,0.074,0.074,0.111,0.185,1.7,0.063,14,37,27.451,53,95,-12.755,14.998,0.148,0.296,0.296,0.444,0.741,0.252,3,1,2,4,6,0.111,0.037,0.074,0.148,0.222,3.1,0.115,4.899,3.649,4.891,8.548,13.438,0.181,0.135,0.181,0.317,0.498,4.162,3.121,4.165,7.283,11.448,0.154,0.116,0.154,0.27,0.424,1.2,2.384,2.393,3.584,5.977,0.044,0.088,0.089,0.133,0.221,0.178,0.353,0.355,0.531,0.886,1.069,2.14,2.141,3.209,5.35,0.04,0.079,0.079,0.119,0.198,0.158,0.317,0.317,0.475,0.792,5.101,3.799,5.095,8.9,13.995,0.189,0.141,0.189,0.33,0.518,1.281,2.546,2.557,3.827,6.384,0.047,0.094,0.095,0.142,0.236,0.19,0.377,0.379,0.567,0.946,35.714
Philip Kemp,55,RD,R,6'03,186,16.589,2017,Team USA,31,1,1,1,2,3,18,5.556,-11,2,0,0,0,0.032,0.032,0.032,0.065,0.097,0.581,1,0.032,0,1,1,1,2,0,0.032,0.032,0.032,0.065,0.5,0.016,15,27,35.714,61,104,-1.684,12.201,0,0.159,0.159,0.159,0.317,0.079,1,0,0,1,1,0.032,0,0,0.032,0.032,0.5,0.016,1.161,1.155,1.16,2.316,3.476,0.037,0.037,0.037,0.075,0.112,1.039,1.039,1.04,2.078,3.118,0.034,0.034,0.034,0.067,0.101,0,1.138,1.141,1.138,2.279,0,0.037,0.037,0.037,0.074,0,0.18,0.181,0.18,0.361,0,1.069,1.07,1.069,2.139,0,0.034,0.035,0.034,0.069,0,0.17,0.17,0.17,0.34,1.207,1.201,1.207,2.408,3.615,0.039,0.039,0.039,0.078,0.117,0,1.215,1.219,1.215,2.434,0,0.039,0.039,0.039,0.079,0,0.193,0.193,0.193,0.386,13.333
Tyler Inamoto,32,LD,L,6'01,186,16.362,2017,Team USA,14,0,0,1,0,1,13,0,-5,37,0,0,0,0,0,0.071,0,0.071,0.929,0.2,0.014,0,0,0,0,0,0,0,0,0,0,0,0,7,12,36.842,25,44,0.842,12.144,0,0,0,0,0,0,0,0,1,0,1,0,0,0.071,0,0.071,0.2,0.014,0,0,1.2,0,1.2,0,0,0.086,0,0.086,0,0,1.04,0,1.04,0,0,0.074,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248,0,1.248,0,0,0.089,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Montambault,28,C,R,6'04,203,18.641,2015,Des Moines Buccaneers,47,3,1,3,4,7,42,7.143,-2,8,0,0,0,0.064,0.021,0.064,0.085,0.149,0.894,2.6,0.055,3,1,2,4,6,0.064,0.021,0.043,0.085,0.128,2.4,0.051,10,12,45.455,99,110,-2.139,8.191,0.468,0.156,0.312,0.623,0.935,0.374,0,0,1,0,1,0,0,0.021,0,0.021,0.2,0.004,2.394,0.806,2.4,3.2,5.6,0.051,0.017,0.051,0.068,0.119,3.121,1.039,3.122,4.16,7.282,0.066,0.022,0.066,0.089,0.155,2.461,0.827,1.647,3.288,4.936,0.052,0.018,0.035,0.07,0.105,0.384,0.129,0.257,0.512,0.769,3.211,1.069,2.141,4.28,6.421,0.068,0.023,0.046,0.091,0.137,0.5,0.167,0.334,0.667,1.001,2.489,0.836,2.496,3.325,5.82,0.053,0.018,0.053,0.071,0.124,2.639,0.887,1.767,3.526,5.293,0.056,0.019,0.038,0.075,0.113,0.411,0.138,0.275,0.55,0.825,60
Jake Massie,27,LD,L,6'05,172,18.649,2015,Omaha Lancers,39,3,4,1,7,8,25,12,-15,25,0,0,0,0.077,0.103,0.026,0.179,0.205,0.641,3.1,0.079,2,4,1,6,7,0.051,0.103,0.026,0.154,0.179,2.6,0.067,15,30,33.333,70,91,-14.081,13.446,0.229,0.458,0.114,0.687,0.801,0.297,1,0,0,1,1,0.026,0,0,0.026,0.026,0.5,0.013,2.39,3.218,0.799,5.608,6.406,0.061,0.083,0.02,0.144,0.164,3.121,4.163,1.04,7.284,8.324,0.08,0.107,0.027,0.187,0.213,1.638,3.305,0.822,4.943,5.765,0.042,0.085,0.021,0.127,0.148,0.187,0.378,0.094,0.566,0.66,2.14,4.284,1.07,6.424,7.494,0.055,0.11,0.027,0.165,0.192,0.245,0.49,0.122,0.735,0.857,2.484,3.344,0.83,5.829,6.658,0.064,0.086,0.021,0.149,0.171,1.756,3.548,0.882,5.304,6.186,0.045,0.091,0.023,0.136,0.159,0.201,0.406,0.101,0.607,0.708,46.667
